RecordID_Int,ParcelNumber,SaleDate,SaleAmount,StreetName,StreetNumber,Unit
36543,450016250,1988/07/29 00:00:00+00,69900,BIRDWOOD CT,108,
36544,450016250,2005/07/18 00:00:00+00,181000,BIRDWOOD CT,108,
36545,450016250,1994/05/20 00:00:00+00,82950,BIRDWOOD CT,108,
36546,450016260,2002/05/13 00:00:00+00,130700,BIRDWOOD CT,110,
36547,450016260,1997/09/26 00:00:00+00,0,BIRDWOOD CT,110,
36548,450016260,2001/08/06 00:00:00+00,0,BIRDWOOD CT,110,
36549,450016260,1988/08/01 00:00:00+00,75500,BIRDWOOD CT,110,
36550,450016270,2014/07/31 00:00:00+00,180000,BIRDWOOD CT,124,
36551,450016270,1986/05/08 00:00:00+00,117000,BIRDWOOD CT,124,
36552,450016270,1988/09/30 00:00:00+00,69900,BIRDWOOD CT,124,
36553,450016280,2005/09/01 00:00:00+00,188500,BIRDWOOD CT,126,
36554,450016280,2015/07/15 00:00:00+00,192500,BIRDWOOD CT,126,
36555,450016280,1988/09/30 00:00:00+00,69980,BIRDWOOD CT,126,
36556,450016280,1986/05/08 00:00:00+00,117000,BIRDWOOD CT,126,
36557,450016280,2005/06/22 00:00:00+00,0,BIRDWOOD CT,126,
36558,450016290,2015/03/25 00:00:00+00,0,BIRDWOOD CT,140,
36559,450016290,2001/03/29 00:00:00+00,119500,BIRDWOOD CT,140,
36560,450016290,1988/12/15 00:00:00+00,71900,BIRDWOOD CT,140,
36561,450016290,1986/05/08 00:00:00+00,117000,BIRDWOOD CT,140,
36562,450016290,2015/03/25 00:00:00+00,0,BIRDWOOD CT,140,
36563,450016290,2017/05/25 00:00:00+00,202900,BIRDWOOD CT,140,
36564,450016300,1991/02/01 00:00:00+00,80000,BIRDWOOD CT,143,
36565,450016300,1996/08/23 00:00:00+00,88500,BIRDWOOD CT,143,
36566,450016301,1988/12/21 00:00:00+00,72000,BIRDWOOD CT,142,
36567,450016301,1986/05/08 00:00:00+00,117000,BIRDWOOD CT,142,
36568,450016301,2005/07/08 00:00:00+00,184500,BIRDWOOD CT,142,
36569,450016301,2002/02/27 00:00:00+00,129000,BIRDWOOD CT,142,
36570,450016301,1999/09/20 00:00:00+00,88000,BIRDWOOD CT,142,
36571,450016310,1987/02/20 00:00:00+00,0,BIRDWOOD CT,100,
36572,450016400,2006/01/27 00:00:00+00,204000,BIRDWOOD CT,141,
36573,450016400,1988/11/30 00:00:00+00,76000,BIRDWOOD CT,141,
36574,450016400,2008/05/01 00:00:00+00,213500,BIRDWOOD CT,141,
36575,450016400,1994/06/27 00:00:00+00,0,BIRDWOOD CT,141,
36576,450016400,2009/09/11 00:00:00+00,0,BIRDWOOD CT,141,
36577,450016400,2019/02/08 00:00:00+00,0,BIRDWOOD CT,141,
36578,450016400,2016/01/19 00:00:00+00,194000,BIRDWOOD CT,141,
36579,450016400,2010/08/30 00:00:00+00,187000,BIRDWOOD CT,141,
36580,450016500,1986/05/08 00:00:00+00,117000,BIRDWOOD CT,139,
36581,450016500,1998/10/29 00:00:00+00,87500,BIRDWOOD CT,139,
36582,450016500,1989/04/27 00:00:00+00,72400,BIRDWOOD CT,139,
36583,450016600,1986/05/08 00:00:00+00,117000,BIRDWOOD CT,137,
36584,450016600,2019/08/28 00:00:00+00,200000,BIRDWOOD CT,137,
36585,450016600,1989/04/27 00:00:00+00,72400,BIRDWOOD CT,137,
36586,450016600,2015/07/20 00:00:00+00,193500,BIRDWOOD CT,137,
36587,450016600,1998/08/14 00:00:00+00,87000,BIRDWOOD CT,137,
36588,450016600,2005/05/24 00:00:00+00,182000,BIRDWOOD CT,137,
36589,450016700,2006/02/07 00:00:00+00,202000,BIRDWOOD CT,135,
36590,450016700,2003/08/29 00:00:00+00,155000,BIRDWOOD CT,135,
36591,450016700,1996/11/20 00:00:00+00,88500,BIRDWOOD CT,135,
36592,450016700,1996/07/01 00:00:00+00,87000,BIRDWOOD CT,135,
36593,450016800,1991/05/16 00:00:00+00,81000,BIRDWOOD CT,133,
36594,450016800,1989/05/05 00:00:00+00,73900,BIRDWOOD CT,133,
36595,450016800,2004/11/24 00:00:00+00,178500,BIRDWOOD CT,133,
36596,450016800,2008/07/23 00:00:00+00,0,BIRDWOOD CT,133,
36597,450016800,1998/03/20 00:00:00+00,87250,BIRDWOOD CT,133,
36598,450016800,2001/11/16 00:00:00+00,123000,BIRDWOOD CT,133,
36599,450016900,1993/01/04 00:00:00+00,85000,BIRDWOOD CT,131,
36600,450016900,1989/04/06 00:00:00+00,71350,BIRDWOOD CT,131,
36601,450016900,2002/09/30 00:00:00+00,138000,BIRDWOOD CT,131,
36602,450017000,1966/02/28 00:00:00+00,1500,EDGE HILL RD,100,
36603,450017000,1981/03/16 00:00:00+00,0,EDGE HILL RD,100,
36604,450017000,2007/01/08 00:00:00+00,10000000,EDGE HILL RD,100,
36605,450017100,2005/02/14 00:00:00+00,0,EDGE HILL RD,1210,
36606,450017100,1982/07/19 00:00:00+00,57000,EDGE HILL RD,1210,
36607,450017100,2005/02/02 00:00:00+00,0,EDGE HILL RD,1210,
36608,450017100,1999/10/29 00:00:00+00,94500,EDGE HILL RD,1210,
36609,450017200,1998/01/30 00:00:00+00,0,EDGE HILL RD,1208,
36610,450017200,1984/12/13 00:00:00+00,0,EDGE HILL RD,1208,
36611,450017200,1990/06/06 00:00:00+00,93000,EDGE HILL RD,1208,
36612,450017400,2007/01/08 00:00:00+00,10000000,EDGE HILL RD,0,
36613,450017400,1966/02/28 00:00:00+00,1600,EDGE HILL RD,0,
36614,450017400,1981/03/16 00:00:00+00,0,EDGE HILL RD,0,
36615,450017500,2015/01/27 00:00:00+00,0,HILLCREST RD,0,
36616,450017500,1966/02/28 00:00:00+00,1600,HILLCREST RD,0,
36617,450017500,1981/03/16 00:00:00+00,0,HILLCREST RD,0,
36618,450017500,2007/01/08 00:00:00+00,10000000,HILLCREST RD,0,
36619,450018000,2002/03/12 00:00:00+00,0,EDGE HILL RD,1204,
36620,450018000,2012/06/08 00:00:00+00,0,EDGE HILL RD,1204,
36621,450018000,1979/01/04 00:00:00+00,52000,EDGE HILL RD,1204,
36622,450019000,1963/08/30 00:00:00+00,16500,HILLCREST RD,202,
36623,450019000,1986/04/23 00:00:00+00,0,HILLCREST RD,202,
36624,450019000,2015/08/31 00:00:00+00,383250,HILLCREST RD,202,
36625,450019000,1998/10/23 00:00:00+00,170000,HILLCREST RD,202,
36626,450019000,2015/08/31 00:00:00+00,320000,HILLCREST RD,202,
36627,450019000,2004/07/02 00:00:00+00,379000,HILLCREST RD,202,
36628,450019100,1996/03/01 00:00:00+00,77000,HILLCREST RD,206,
36629,450019100,1991/03/22 00:00:00+00,70000,HILLCREST RD,206,
36630,450020000,1994/10/26 00:00:00+00,0,HILLCREST RD,0,
36631,450020000,2012/04/30 00:00:00+00,0,HILLCREST RD,0,
36632,450020000,2001/06/04 00:00:00+00,225000,HILLCREST RD,0,
36633,450020000,2017/08/07 00:00:00+00,0,HILLCREST RD,0,
36634,450020000,1994/06/01 00:00:00+00,0,HILLCREST RD,0,
36635,450021000,2017/08/07 00:00:00+00,0,HILLCREST RD,203,
36636,450021000,1994/06/01 00:00:00+00,0,HILLCREST RD,203,
36637,450021000,2012/04/30 00:00:00+00,0,HILLCREST RD,203,
36638,450021000,2001/06/04 00:00:00+00,225000,HILLCREST RD,203,
36639,450021000,1994/10/26 00:00:00+00,0,HILLCREST RD,203,
36640,450022000,1979/06/08 00:00:00+00,59000,HILLCREST RD,201,
36641,450022000,1997/06/25 00:00:00+00,138000,HILLCREST RD,201,
36642,450022100,1999/05/21 00:00:00+00,127500,HILLCREST RD,803,
36643,450022100,2001/03/15 00:00:00+00,165000,HILLCREST RD,803,
36644,450023000,2010/06/14 00:00:00+00,232000,HILLCREST RD,805,
36645,450023000,1996/06/24 00:00:00+00,80000,HILLCREST RD,805,
36646,450023000,1954/05/19 00:00:00+00,10864,HILLCREST RD,805,
36647,450023000,2006/05/22 00:00:00+00,259000,HILLCREST RD,805,
36648,450023000,2000/03/29 00:00:00+00,0,HILLCREST RD,805,
36649,450023000,2020/06/01 00:00:00+00,315000,HILLCREST RD,805,
36650,450024000,2001/04/30 00:00:00+00,0,HILLCREST RD,807,
36651,450024000,2000/03/31 00:00:00+00,116000,HILLCREST RD,807,
36652,450024000,2000/03/31 00:00:00+00,116000,HILLCREST RD,807,
36653,450024000,2000/03/31 00:00:00+00,116000,HILLCREST RD,807,
36654,450024000,1971/05/24 00:00:00+00,26000,HILLCREST RD,807,
36655,450024000,2000/01/18 00:00:00+00,0,HILLCREST RD,807,
36656,450025000,2017/07/06 00:00:00+00,0,HILLCREST RD,809,
36657,450025000,2017/07/19 00:00:00+00,0,HILLCREST RD,809,
36658,450025000,2017/07/06 00:00:00+00,0,HILLCREST RD,809,
36659,450025000,1955/03/21 00:00:00+00,10000,HILLCREST RD,809,
36660,450025000,2017/07/06 00:00:00+00,0,HILLCREST RD,809,
36661,450026000,2006/06/21 00:00:00+00,285000,HILLCREST RD,0,
36662,450026000,1988/10/27 00:00:00+00,0,HILLCREST RD,0,
36663,450555000,1900/01/01 00:00:00+00,0,UNKNOWN,0,
36664,460001000,1989/11/01 00:00:00+00,0,MELBOURNE PARK CIR,100-115,
36665,460001000,2003/09/22 00:00:00+00,1500000,MELBOURNE PARK CIR,100-115,
36666,460001000,2003/09/22 00:00:00+00,1500000,MELBOURNE PARK CIR,100-115,
36667,460001000,2016/07/20 00:00:00+00,0,MELBOURNE PARK CIR,100-115,
36668,460001000,1979/07/25 00:00:00+00,0,MELBOURNE PARK CIR,100-115,
36669,460001000,2003/09/22 00:00:00+00,825000,MELBOURNE PARK CIR,100-115,
36670,460001100,1966/01/14 00:00:00+00,25000,PARK ST,0,
36671,460001101,2015/03/18 00:00:00+00,227000,MELBOURNE PARK CIR,100-E,
36672,460001101,2007/05/25 00:00:00+00,299900,MELBOURNE PARK CIR,100-E,
36673,460001101,2010/08/27 00:00:00+00,221250,MELBOURNE PARK CIR,100-E,
36674,460001110,2013/08/01 00:00:00+00,272000,MELBOURNE PARK CIR,100-F,
36675,460001110,2007/05/24 00:00:00+00,334900,MELBOURNE PARK CIR,100-F,
36676,460001120,2020/04/17 00:00:00+00,280000,MELBOURNE PARK CIR,115-A,
36677,460001120,2005/08/31 00:00:00+00,263815,MELBOURNE PARK CIR,115-A,
36678,460001130,2005/08/09 00:00:00+00,256195,MELBOURNE PARK CIR,115-B,
36679,460001140,2005/08/18 00:00:00+00,240615,MELBOURNE PARK CIR,115-C,
36680,460001150,2017/01/03 00:00:00+00,0,MELBOURNE PARK CIR,115-D,
36681,460001150,2020/06/02 00:00:00+00,0,MELBOURNE PARK CIR,115-D,
36682,460001150,2005/08/17 00:00:00+00,277295,MELBOURNE PARK CIR,115-D,
36683,460001150,2017/03/31 00:00:00+00,280000,MELBOURNE PARK CIR,115-D,
36684,460001160,2017/05/10 00:00:00+00,0,MELBOURNE PARK CIR,113-A,
36685,460001160,2005/10/12 00:00:00+00,283075,MELBOURNE PARK CIR,113-A,
36686,460001170,2016/01/19 00:00:00+00,240000,MELBOURNE PARK CIR,113-B,
36687,460001170,2019/08/09 00:00:00+00,255000,MELBOURNE PARK CIR,113-B,
36688,460001170,2005/10/14 00:00:00+00,243330,MELBOURNE PARK CIR,113-B,
36689,460001180,2005/10/18 00:00:00+00,251705,MELBOURNE PARK CIR,113-C,
36690,460001190,2005/10/20 00:00:00+00,247855,MELBOURNE PARK CIR,113-D,
36691,4600011A0,2005/05/11 00:00:00+00,272405,MELBOURNE PARK CIR,101-A,
36692,460001200,1972/08/14 00:00:00+00,0,MELBOURNE RD,0,
36693,460001200,1969/12/31 00:00:00+00,35000,MELBOURNE RD,0,
36694,460001201,2005/10/24 00:00:00+00,268505,MELBOURNE PARK CIR,113-E,
36695,460001201,2009/05/01 00:00:00+00,227500,MELBOURNE PARK CIR,113-E,
36696,460001201,2005/10/24 00:00:00+00,268505,MELBOURNE PARK CIR,113-E,
36697,460001201,2013/05/16 00:00:00+00,249000,MELBOURNE PARK CIR,113-E,
36698,460001210,2015/11/12 00:00:00+00,0,MELBOURNE PARK CIR,113-F,
36699,460001210,2005/10/26 00:00:00+00,245080,MELBOURNE PARK CIR,113-F,
36700,460001220,2014/11/07 00:00:00+00,250000,MELBOURNE PARK CIR,113-G,
36701,460001220,2005/12/09 00:00:00+00,318140,MELBOURNE PARK CIR,113-G,
36702,460001230,2009/08/21 00:00:00+00,265000,MELBOURNE PARK CIR,111-A,
36703,460001230,2006/01/06 00:00:00+00,302240,MELBOURNE PARK CIR,111-A,
36704,460001240,2005/12/16 00:00:00+00,264950,MELBOURNE PARK CIR,111-B,
36705,460001240,2019/03/14 00:00:00+00,259000,MELBOURNE PARK CIR,111-B,
36706,460001240,2016/08/16 00:00:00+00,0,MELBOURNE PARK CIR,111-B,
36707,460001240,2016/08/16 00:00:00+00,240000,MELBOURNE PARK CIR,111-B,
36708,460001250,2013/10/04 00:00:00+00,260000,MELBOURNE PARK CIR,111-C,
36709,460001250,2006/02/10 00:00:00+00,282055,MELBOURNE PARK CIR,111-C,
36710,460001250,2016/06/08 00:00:00+00,255000,MELBOURNE PARK CIR,111-C,
36711,460001260,2006/01/05 00:00:00+00,271790,MELBOURNE PARK CIR,111-D,
36712,460001270,2006/01/05 00:00:00+00,310385,MELBOURNE PARK CIR,111-E,
36713,460001280,2013/06/13 00:00:00+00,250000,MELBOURNE PARK CIR,108-A,
36714,460001280,2006/03/30 00:00:00+00,346340,MELBOURNE PARK CIR,108-A,
36715,460001290,2013/11/06 00:00:00+00,220000,MELBOURNE PARK CIR,108-B,
36716,460001290,2006/04/04 00:00:00+00,302460,MELBOURNE PARK CIR,108-B,
36717,4600012A0,2019/03/05 00:00:00+00,266000,MELBOURNE PARK CIR,101-B,
36718,4600012A0,2005/05/25 00:00:00+00,242975,MELBOURNE PARK CIR,101-B,
36719,460001300,2005/05/17 00:00:00+00,234950,MELBOURNE PARK CIR,101-C,
36720,460001301,2009/04/15 00:00:00+00,260000,MELBOURNE PARK CIR,108-C,
36721,460001301,2006/06/21 00:00:00+00,296770,MELBOURNE PARK CIR,108-C,
36722,460001310,2008/05/29 00:00:00+00,263000,MELBOURNE PARK CIR,108-D,
36723,460001310,2006/04/11 00:00:00+00,303650,MELBOURNE PARK CIR,108-D,
36724,460001310,2008/05/29 00:00:00+00,263000,MELBOURNE PARK CIR,108-D,
36725,460001320,2006/04/12 00:00:00+00,298145,MELBOURNE PARK CIR,108-E,
36726,460001330,2006/06/30 00:00:00+00,286555,MELBOURNE PARK CIR,108-F,
36727,460001330,2013/09/20 00:00:00+00,230000,MELBOURNE PARK CIR,108-F,
36728,460001340,2007/04/26 00:00:00+00,0,MELBOURNE PARK CIR,108-G,
36729,460001340,2006/11/07 00:00:00+00,325000,MELBOURNE PARK CIR,108-G,
36730,460001340,2006/04/25 00:00:00+00,313470,MELBOURNE PARK CIR,108-G,
36731,460001350,2006/08/15 00:00:00+00,341320,MELBOURNE PARK CIR,106-A,
36732,460001350,2019/06/20 00:00:00+00,288000,MELBOURNE PARK CIR,106-A,
36733,460001360,2008/06/06 00:00:00+00,298500,MELBOURNE PARK CIR,106-B,
36734,460001370,2006/12/21 00:00:00+00,324900,MELBOURNE PARK CIR,106-C,
36735,460001380,2011/03/30 00:00:00+00,263000,MELBOURNE PARK CIR,106-D,
36736,460001380,2018/04/30 00:00:00+00,289900,MELBOURNE PARK CIR,106-D,
36737,460001380,2007/01/11 00:00:00+00,258500,MELBOURNE PARK CIR,106-D,
36738,460001380,2015/08/12 00:00:00+00,0,MELBOURNE PARK CIR,106-D,
36739,460001390,2016/05/13 00:00:00+00,249000,MELBOURNE PARK CIR,106-E,
36740,460001390,2008/01/31 00:00:00+00,285000,MELBOURNE PARK CIR,106-E,
36741,460001400,2005/05/23 00:00:00+00,229840,MELBOURNE PARK CIR,101-D,
36742,460001400,2005/05/23 00:00:00+00,229840,MELBOURNE PARK CIR,101-D,
36743,460001400,2006/06/12 00:00:00+00,281000,MELBOURNE PARK CIR,101-D,
36744,460001400,2006/11/17 00:00:00+00,294000,MELBOURNE PARK CIR,101-D,
36745,460001401,2007/11/21 00:00:00+00,488000,MELBOURNE PARK CIR,106-F,
36746,460001410,2007/11/21 00:00:00+00,488000,MELBOURNE PARK CIR,106-G,
36747,460001410,2014/03/11 00:00:00+00,275900,MELBOURNE PARK CIR,106-G,
36748,460001410,2010/06/18 00:00:00+00,291500,MELBOURNE PARK CIR,106-G,
36749,460001410,2015/06/01 00:00:00+00,276000,MELBOURNE PARK CIR,106-G,
36750,460001410,2008/05/28 00:00:00+00,295000,MELBOURNE PARK CIR,106-G,
36751,460001420,2005/02/18 00:00:00+00,280650,MELBOURNE PARK CIR,104-A,
36752,460001420,2009/08/11 00:00:00+00,289000,MELBOURNE PARK CIR,104-A,
36753,460001430,2005/03/11 00:00:00+00,253800,MELBOURNE PARK CIR,104-B,
36754,460001430,2005/03/11 00:00:00+00,253800,MELBOURNE PARK CIR,104-B,
36755,460001440,2009/04/09 00:00:00+00,0,MELBOURNE PARK CIR,104-C,
36756,460001440,2015/07/10 00:00:00+00,220000,MELBOURNE PARK CIR,104-C,
36757,460001440,2015/05/01 00:00:00+00,212500,MELBOURNE PARK CIR,104-C,
36758,460001440,2006/04/20 00:00:00+00,334900,MELBOURNE PARK CIR,104-C,
36759,460001450,2005/03/18 00:00:00+00,261950,MELBOURNE PARK CIR,104-D,
36760,460001450,2005/03/18 00:00:00+00,261950,MELBOURNE PARK CIR,104-D,
36761,460001450,2006/06/14 00:00:00+00,335000,MELBOURNE PARK CIR,104-D,
36762,460001460,2018/06/21 00:00:00+00,279000,MELBOURNE PARK CIR,104-E,
36763,460001460,2005/07/22 00:00:00+00,286900,MELBOURNE PARK CIR,104-E,
36764,460001460,2005/03/16 00:00:00+00,248975,MELBOURNE PARK CIR,104-E,
36765,460001460,2005/03/16 00:00:00+00,248975,MELBOURNE PARK CIR,104-E,
36766,460001470,2005/04/15 00:00:00+00,256950,MELBOURNE PARK CIR,104-F,
36767,460001470,2005/04/15 00:00:00+00,256950,MELBOURNE PARK CIR,104-F,
36768,460001470,2006/06/30 00:00:00+00,325000,MELBOURNE PARK CIR,104-F,
36769,460001480,2014/08/07 00:00:00+00,0,MELBOURNE PARK CIR,102-A,
36770,460001480,2014/04/24 00:00:00+00,233500,MELBOURNE PARK CIR,102-A,
36771,460001480,2004/11/23 00:00:00+00,262355,MELBOURNE PARK CIR,102-A,
36772,460001490,2005/05/03 00:00:00+00,275000,MELBOURNE PARK CIR,102-B,
36773,460001490,2015/07/16 00:00:00+00,200000,MELBOURNE PARK CIR,102-B,
36774,460001490,2004/12/15 00:00:00+00,239481,MELBOURNE PARK CIR,102-B,
36775,460001500,2007/07/31 00:00:00+00,299500,MELBOURNE PARK CIR,101-E,
36776,460001500,2005/07/01 00:00:00+00,257985,MELBOURNE PARK CIR,101-E,
36777,460001500,2005/07/01 00:00:00+00,257985,MELBOURNE PARK CIR,101-E,
36778,460001500,2013/05/03 00:00:00+00,270000,MELBOURNE PARK CIR,101-E,
36779,460001501,2004/11/04 00:00:00+00,236920,MELBOURNE PARK CIR,102-C,
36780,460001510,2017/07/28 00:00:00+00,260000,MELBOURNE PARK CIR,102-D,
36781,460001510,2013/05/29 00:00:00+00,230000,MELBOURNE PARK CIR,102-D,
36782,460001510,2004/12/28 00:00:00+00,239481,MELBOURNE PARK CIR,102-D,
36783,460001510,2005/05/17 00:00:00+00,285000,MELBOURNE PARK CIR,102-D,
36784,460001510,2005/05/17 00:00:00+00,285000,MELBOURNE PARK CIR,102-D,
36785,460001520,2004/12/02 00:00:00+00,277515,MELBOURNE PARK CIR,102-E,
36786,460001600,2007/03/29 00:00:00+00,334900,MELBOURNE PARK CIR,100-A,
36787,460001600,2008/09/22 00:00:00+00,0,MELBOURNE PARK CIR,100-A,
36788,460001700,2007/11/26 00:00:00+00,0,MELBOURNE PARK CIR,100-B,
36789,460001700,2007/05/31 00:00:00+00,299900,MELBOURNE PARK CIR,100-B,
36790,460001700,2010/12/10 00:00:00+00,215000,MELBOURNE PARK CIR,100-B,
36791,460001800,2009/06/24 00:00:00+00,290000,MELBOURNE PARK CIR,100-C,
36792,460001800,2019/01/22 00:00:00+00,0,MELBOURNE PARK CIR,100-C,
36793,460001800,2007/12/07 00:00:00+00,250000,MELBOURNE PARK CIR,100-C,
36794,460001900,2008/01/23 00:00:00+00,282500,MELBOURNE PARK CIR,100-D,
36795,460002000,1971/07/16 00:00:00+00,61300,MELBOURNE RD,950,S S
36796,460003000,1982/06/03 00:00:00+00,0,MELBOURNE RD,0,
36797,460555000,1900/01/01 00:00:00+00,0,UNKNOWN,0,
36798,470001000,1986/10/28 00:00:00+00,39100,PARK ST,0,
36799,470001100,2011/05/31 00:00:00+00,0,PARK ST,1125,
36800,470001100,2005/03/24 00:00:00+00,0,PARK ST,1125,
36801,470001100,2005/03/24 00:00:00+00,0,PARK ST,1125,
36802,470001100,1954/05/12 00:00:00+00,14300,PARK ST,1125,
36803,470001200,1963/05/02 00:00:00+00,24000,PARK ST,1223-27,
36804,470002000,1995/05/16 00:00:00+00,240000,CUTLER LN,631,
36805,470002000,2018/01/04 00:00:00+00,0,CUTLER LN,631,
36806,470002000,1976/07/06 00:00:00+00,43500,CUTLER LN,631,
36807,470002000,2017/11/30 00:00:00+00,0,CUTLER LN,631,
36808,470002100,2006/02/02 00:00:00+00,277000,CUTLER LN,1208,
36809,470002100,2002/04/09 00:00:00+00,0,CUTLER LN,1208,
36810,470002100,1988/02/03 00:00:00+00,0,CUTLER LN,1208,
36811,470002100,1961/01/01 00:00:00+00,23000,CUTLER LN,1208,
36812,470002100,2003/10/07 00:00:00+00,209000,CUTLER LN,1208,
36813,470002100,2002/09/20 00:00:00+00,150000,CUTLER LN,1208,
36814,470002100,2020/05/19 00:00:00+00,369000,CUTLER LN,1208,
36815,470002101,2011/04/26 00:00:00+00,0,CUTLER LN,1200,
36816,470002101,1977/08/02 00:00:00+00,40500,CUTLER LN,1200,
36817,470002101,2011/12/21 00:00:00+00,190000,CUTLER LN,1200,
36818,470002110,2003/07/09 00:00:00+00,0,WILDER DR,601,
36819,470002110,1962/08/09 00:00:00+00,21000,WILDER DR,601,
36820,470002110,1988/05/18 00:00:00+00,97000,WILDER DR,601,
36821,470002110,1998/08/14 00:00:00+00,130000,WILDER DR,601,
36822,470002120,1900/01/01 00:00:00+00,0,PARK ST,1200,
36823,47000212L,1900/01/01 00:00:00+00,0,PARK ST,1200,
36824,470002200,2017/07/12 00:00:00+00,0,WILDER DR,611,
36825,470002200,1988/02/03 00:00:00+00,0,WILDER DR,611,
36826,470002200,2002/12/19 00:00:00+00,50000,WILDER DR,611,
36827,470002200,1990/09/18 00:00:00+00,15000,WILDER DR,611,
36828,470002200,2007/08/06 00:00:00+00,436000,WILDER DR,611,
36829,470002200,2001/07/11 00:00:00+00,0,WILDER DR,611,
36830,470002200,2007/02/16 00:00:00+00,135000,WILDER DR,611,
36831,470002300,2007/01/18 00:00:00+00,226600,WILDER DR,609,
36832,470002300,2015/06/23 00:00:00+00,0,WILDER DR,609,
36833,470002300,1977/11/30 00:00:00+00,45000,WILDER DR,609,
36834,470002300,2008/07/15 00:00:00+00,297500,WILDER DR,609,
36835,470002400,2012/03/19 00:00:00+00,190000,CUTLER LN,1206,
36836,470002400,2011/03/04 00:00:00+00,0,CUTLER LN,1206,
36837,470002400,2011/02/07 00:00:00+00,0,CUTLER LN,1206,
36838,470002400,1997/08/27 00:00:00+00,0,CUTLER LN,1206,
36839,470002400,1983/03/10 00:00:00+00,0,CUTLER LN,1206,
36840,470002400,2017/08/23 00:00:00+00,0,CUTLER LN,1206,
36841,470002500,1996/04/16 00:00:00+00,0,WILDER DR,607,
36842,470002500,1977/06/03 00:00:00+00,50000,WILDER DR,607,
36843,470002500,2014/02/24 00:00:00+00,230000,WILDER DR,607,
36844,470002500,2007/12/28 00:00:00+00,268300,WILDER DR,607,
36845,470002500,2007/09/28 00:00:00+00,130000,WILDER DR,607,
36846,470002600,1964/09/18 00:00:00+00,18000,CUTLER LN,1204,
36847,470002700,2008/04/29 00:00:00+00,102973,WILDER DR,605,
36848,470002700,2007/05/15 00:00:00+00,0,WILDER DR,605,
36849,470002700,1970/09/11 00:00:00+00,25500,WILDER DR,605,
36850,470002800,1999/02/26 00:00:00+00,106000,CUTLER LN,1202,
36851,470002800,1997/01/12 00:00:00+00,0,CUTLER LN,1202,
36852,470002800,1966/08/12 00:00:00+00,20000,CUTLER LN,1202,
36853,470002900,2005/05/17 00:00:00+00,222000,WILDER DR,603,
36854,470002900,2017/03/01 00:00:00+00,360000,WILDER DR,603,
36855,470002900,1982/10/28 00:00:00+00,66000,WILDER DR,603,
36856,470002A00,1981/03/26 00:00:00+00,67125,CUTLER LN,1213,
36857,470002A00,2012/10/05 00:00:00+00,0,CUTLER LN,1213,
36858,470002A00,2011/02/07 00:00:00+00,0,CUTLER LN,1213,
36859,470002A00,2011/03/04 00:00:00+00,0,CUTLER LN,1213,
36860,470002A00,1993/11/17 00:00:00+00,78311,CUTLER LN,1213,
36861,470002A00,2014/03/28 00:00:00+00,229000,CUTLER LN,1213,
36862,470003000,1985/06/11 00:00:00+00,41500,PARK ST,1121,
36863,470003000,1979/09/04 00:00:00+00,33000,PARK ST,1121,
36864,470003000,2002/02/28 00:00:00+00,56000,PARK ST,1121,
36865,470004000,2000/06/13 00:00:00+00,170000,PARK ST,1117,
36866,470004000,1994/06/10 00:00:00+00,125000,PARK ST,1117,
36867,470004000,1993/10/25 00:00:00+00,0,PARK ST,1117,
36868,470004000,2002/06/28 00:00:00+00,236000,PARK ST,1117,
36869,470005000,1999/10/07 00:00:00+00,0,PARK ST,1115,
36870,470005000,1984/05/15 00:00:00+00,0,PARK ST,1115,
36871,470005000,2000/01/06 00:00:00+00,0,PARK ST,1115,
36872,470005000,2018/11/09 00:00:00+00,0,PARK ST,1115,
36873,470006000,2005/09/29 00:00:00+00,315000,PARK ST,1109,
36874,470006000,1973/12/27 00:00:00+00,0,PARK ST,1109,
36875,470006000,2004/05/20 00:00:00+00,0,PARK ST,1109,
36876,470007000,1975/09/05 00:00:00+00,0,PARK ST,1105,
36877,470007000,2015/10/15 00:00:00+00,965000,PARK ST,1105,
36878,470007000,2014/05/30 00:00:00+00,0,PARK ST,1105,
36879,470007000,2000/06/29 00:00:00+00,0,PARK ST,1105,
36880,470007100,1993/06/10 00:00:00+00,700000,PARK ST,1025,
36881,470007100,1989/08/29 00:00:00+00,0,PARK ST,1025,
36882,470008000,2006/04/11 00:00:00+00,0,PARK ST,1021,
36883,470008000,2016/12/02 00:00:00+00,882500,PARK ST,1021,
36884,470008000,2009/11/23 00:00:00+00,0,PARK ST,1021,
36885,470008000,1989/11/09 00:00:00+00,110000,PARK ST,1021,
36886,470008000,2004/02/23 00:00:00+00,0,PARK ST,1021,
36887,470008000,1992/06/01 00:00:00+00,162500,PARK ST,1021,
36888,470011000,2011/08/16 00:00:00+00,0,PARK ST,1023,
36889,470011000,2002/07/12 00:00:00+00,0,PARK ST,1023,
36890,470011000,1988/02/11 00:00:00+00,0,PARK ST,1023,
36891,470011000,2000/08/07 00:00:00+00,97800,PARK ST,1023,
36892,470011000,1995/05/19 00:00:00+00,90000,PARK ST,1023,
36893,470011000,2006/03/01 00:00:00+00,235000,PARK ST,1023,
36894,470011000,2015/12/16 00:00:00+00,340000,PARK ST,1023,
36895,470012000,1950/10/25 00:00:00+00,1700,PARK ST,1007,
36896,470012000,1994/11/21 00:00:00+00,124500,PARK ST,1007,
